"time","left.y","left.x","left.dt","right.y","right.x","right.dt","x.mid","dt.mid","left.x.smooth","right.x.smooth","left.dt.smooth","right.dt.smooth","dx","wt","direction","state","left.dt.inverse","right.dt.inverse","time.gap","dt.mid.gap","slice.id","ddt","ddt.adj","ddt.adj.leg","ddt.adj.dif","rhythm","step.id","step.leg","left.stance","right.stance","left.stride.lt","right.stride.lt","left.stride.wt","right.stride.wt","left.stride.t","right.stride.t","turn"
8484,1055.78,-283.599,5736.84,1047.05,-109.859,5689.37,-196.729,5713.105,-279.827,-109.859,5660.54,5690.87,-169.968,169.968,"back","buffer",-302.4,-332.73,32,-31.7849999999999,2,30.3299999999999,56.8897267759562,"left",-0.436874999999986,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8516,1055.02,-277.977,5623.1,1056.28,-90.2438,5739.54,-184.1104,5681.32,-280.587,-109.859,5675.91,5692.26,-170.728,170.728,"back","buffer",-317.77,-334.12,34,-17.1199999999999,2,16.3500000000004,42.9097267759567,"left",-0.0408823529411861,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8550,1057.72,-278.69,5637.53,1047.32,-109.888,5690.87,-194.289,5664.2,-280.587,-109.779,5675.91,5690.87,-170.808,170.808,"back","buffer",-317.77,-332.73,33,36.7650000000003,2,14.96,41.5197267759564,"left",0,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8583,1064.93,-280.587,5675.91,1053.79,-90.0311,5726.02,-185.30905,5700.965,-280.587,-109.779,5675.91,5690.87,-170.808,170.808,"back","buffer",-317.77,-332.73,34,-13.8649999999998,2,14.96,41.5197267759564,"left",-0.14941176470588,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8617,1067.37,-281.232,5688.95,1046.29,-109.779,5685.25,-195.5055,5687.1,-280.78,-109.864,5679.8,5689.68,-170.916,170.916,"back","buffer",-321.66,-331.54,34,3.43499999999949,2,9.88000000000011,36.4397267759564,"left",0,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8651,1067.84,-281.355,5691.44,1047.09,-109.864,5689.63,-195.6095,5690.535,-280.78,-109.864,5679.8,5689.68,-170.916,170.916,"back","buffer",-321.66,-331.54,33,-5.79500000000007,2,9.88000000000011,36.4397267759564,"left",-0.00151515151515703,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8684,1065.66,-280.78,5679.8,1047.1,-109.865,5689.68,-195.3225,5684.74,-280.78,-109.864,5679.8,5689.63,-170.916,170.916,"back","buffer",-321.66,-331.49,34,-7.35999999999967,2,9.82999999999993,36.3897267759562,"left",0.627941176470599,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8718,1061.66,-279.726,5658.5,1048.32,-109.992,5696.26,-194.859,5677.38,-279.726,-109.864,5658.5,5689.68,-169.862,169.862,"back","buffer",-300.36,-331.54,33,-19.0600000000004,2,31.1800000000003,57.7397267759566,"left",0.36030303030304,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8751,1060.66,-279.464,5653.19,1062.59,-109.358,5663.45,-194.411,5658.32,-279.464,-109.865,5653.19,5696.26,-169.599,169.599,"back","buffer",-295.049999999999,-338.12,34,32.9750000000004,2,43.0700000000006,69.6297267759569,"left",0.0952941176470524,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8785,1060.57,-279.441,5652.71,1054.5,-90.0918,5729.88,-184.7664,5691.295,-279.441,-109.358,5652.71,5699.02,-170.083,170.083,"back","buffer",-294.57,-340.88,34,-17.7700000000004,2,46.3100000000004,72.8697267759567,"left",1.04529411764706,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8819,1059.69,-279.209,5648.03,1048.82,-110.045,5699.02,-194.627,5673.525,-279.209,-90.4354,5648.03,5729.88,-188.7736,188.7736,"back","buffer",-289.889999999999,-371.74,33,17.6700000000001,2,81.8500000000004,108.409726775957,"left",0.863636363636336,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8852,1057.44,-278.616,5636.02,1057.54,-90.3511,5746.37,-184.48355,5691.195,-278.616,-90.4354,5636.02,5746.37,-188.1806,188.1806,"back","buffer",-277.88,-388.23,33,0.795000000000073,2,110.349999999999,136.909726775956,"left",0,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8885,1056.73,-278.429,5632.25,1058.52,-90.4354,5751.73,-184.4322,5691.99,-278.616,-90.4354,5636.02,5746.37,-188.1806,188.1806,"back","buffer",-277.88,-388.23,33,-8.75,2,110.349999999999,136.909726775956,"left",0.114242424242437,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8918,1053.04,-277.457,5612.58,1058.92,-90.4695,5753.9,-183.96325,5683.24,-278.429,-90.3511,5632.25,5746.37,-188.0779,188.0779,"back","buffer",-274.11,-388.23,33,2.86499999999978,2,114.12,140.679726775956,"left",0.0275757575757807,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8951,1057.5,-278.63,5636.32,1055.61,-90.1863,5735.89,-184.40815,5686.105,-277.866,-90.1863,5620.86,5735.89,-187.6797,187.6797,"back","buffer",-262.719999999999,-377.75,34,-19.9449999999997,2,115.030000000001,141.589726775957,"left",-0.475000000000016,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
8985,1054.6,-277.866,5620.86,1051.11,-89.8023,5711.46,-183.83415,5666.16,-277.457,-89.8023,5612.58,5711.46,-187.6547,187.6547,"back","buffer",-254.44,-353.32,33,-24.2950000000001,2,98.8800000000001,125.439726775956,"left",0.673030303030304,"-",7,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9018,1048.88,-276.359,5590.37,1047.78,-89.5177,5693.36,-182.93835,5641.865,-276.359,-89.8023,5590.37,5711.46,-186.5567,186.5567,"back","straight",-232.23,-353.32,34,-2.82999999999993,3,121.09,147.649726775956,"left",-0.45852941176471,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9052,1048.41,-276.235,5587.86,1047.2,-89.4681,5690.21,-182.85155,5639.035,-276.235,-89.8023,5587.86,5693.36,-186.4327,186.4327,"back","straight",-229.719999999999,-335.219999999999,34,18.6300000000001,3,105.5,132.059726775956,"left",-0.0638235294117668,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9086,1048.22,-276.186,5586.88,1054.24,-90.0694,5728.45,-183.1277,5657.665,-276.186,-90.0694,5586.88,5690.21,-186.1166,186.1166,"back","straight",-228.74,-332.07,33,-50.835,3,103.33,129.889726775956,"left",-0.744545454545446,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9119,1049.51,-275.473,5572.45,1058.42,-108.929,5641.21,-192.201,5606.83,-275.473,-107.873,5572.45,5651.21,-167.6,167.6,"back","straight",-214.309999999999,-293.07,33,-13.8600000000006,3,78.7600000000002,105.319726775957,"left",0.774545454545439,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9152,1058.29,-273.608,5534.73,1060.29,-109.122,5651.21,-191.365,5592.97,-273.715,-108.929,5536.89,5641.21,-164.786,164.786,"back","straight",-178.75,-283.07,35,-31.2599999999993,3,104.32,130.879726775956,"left",-1.01399999999997,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9187,1062.67,-273.715,5536.89,1072.2,-107.873,5586.53,-190.794,5561.71,-273.608,-109.122,5534.73,5603.56,-164.486,164.486,"back","straight",-176.589999999999,-245.42,32,-18.2699999999995,3,68.8300000000008,95.3897267759571,"left",-0.0553125000000421,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9219,1059.33,-272.854,5519.47,1068.53,-127.471,5567.41,-200.1625,5543.44,-272.854,-123.322,5519.47,5586.53,-149.532,149.532,"back","straight",-161.33,-228.389999999999,35,8.24499999999989,3,67.0599999999995,93.6197267759558,"left",0.0154285714285704,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9254,1055.55,-271.882,5499.81,1075.47,-128.298,5603.56,-200.09,5551.685,-271.882,-123.322,5499.81,5567.41,-148.56,148.56,"back","straight",-141.67,-209.27,31,-128.645,3,67.5999999999995,94.1597267759558,"left",-4.55677419354836,"shape",-1,"-",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9285,1067.47,-269.907,5459.87,1072.39,-123.322,5386.21,-196.6145,5423.04,-269.907,-123.322,5459.87,5386.21,-146.585,146.585,"back","straight",-101.73,-28.0699999999997,34,-19.4100000000008,3,-73.6599999999999,-47.1002732240435,"right",0.168235294117655,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9319,1064.21,-269.083,5443.19,1087.21,-103.577,5364.07,-186.33,5403.63,-269.083,-103.793,5443.19,5375.25,-165.29,165.29,"back","straight",-85.0499999999993,-17.1099999999997,34,1.04500000000098,3,-67.9399999999996,-41.3802732240433,"right",-0.0614705882353251,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9353,1062.43,-268.633,5434.1,1089.48,-103.793,5375.25,-186.213,5404.675,-268.633,-103.577,5434.1,5364.07,-165.056,165.056,"back","straight",-75.96,-5.92999999999938,33,-77.7600000000002,3,-70.0300000000007,-43.4702732240443,"right",-0.803030303030303,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9386,1070.19,-246.443,5375.18,1088.83,-101.928,5278.65,-174.1855,5326.915,-246.443,-101.928,5375.18,5278.65,-144.515,144.515,"back","straight",-17.04,79.4900000000007,34,-40.46,3,-96.5300000000007,-69.9702732240443,"right",-1.84176470588232,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9420,1068.37,-246.024,5366.03,1096.44,-100.542,5206.88,-173.283,5286.455,-246.024,-100.542,5366.03,5206.88,-145.482,145.482,"back","straight",-7.88999999999942,151.26,34,-67.0550000000003,3,-159.15,-132.590273224043,"right",-1.83352941176474,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9454,1081.7,-244.686,5336.85,1092.64,-98.5162,5101.95,-171.6011,5219.4,-244.686,-98.7751,5336.85,5115.36,-145.9109,145.9109,"back","straight",21.29,242.780000000001,33,1.27000000000044,3,-221.490000000001,-194.930273224044,"right",0.00939393939395152,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9487,1062.15,-244.592,5334.79,1093.62,-98.6049,5106.55,-171.59845,5220.67,-244.592,-98.7412,5334.79,5113.61,-145.8508,145.8508,"back","straight",23.3500000000004,244.530000000001,34,-6.94499999999971,3,-221.18,-194.620273224044,"right",0.46000000000001,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9521,1076.68,-243.551,5312.09,1095.51,-98.7751,5115.36,-171.16305,5213.725,-243.551,-98.6049,5312.09,5106.55,-144.9461,144.9461,"back","straight",46.0500000000002,251.59,33,-7.33500000000095,3,-205.54,-178.980273224044,"right",0.391515151515154,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9554,1074.06,-242.959,5299.17,1095.14,-98.7412,5113.61,-170.8501,5206.39,-242.959,-98.6049,5299.17,5106.55,-144.3541,144.3541,"back","straight",58.9700000000003,251.59,34,-38.1099999999988,3,-192.62,-166.060273224044,"right",-0.479117647058822,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9588,1087.1,-241.633,5270.26,1103.17,-97.8277,5066.3,-169.73035,5168.28,-241.86,-97.8277,5275.21,5066.3,-144.0323,144.0323,"back","straight",82.9300000000003,291.84,34,-6.97500000000036,3,-208.91,-182.350273224044,"right",-0.555882352941192,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9622,1069.2,-241.86,5275.21,1099.06,-97.4627,5047.4,-169.66135,5161.305,-241.86,-97.4627,5275.21,5047.4,-144.3973,144.3973,"back","straight",82.9300000000003,310.740000000001,32,-20.4700000000003,3,-227.81,-201.250273224044,"right",-0.783749999999998,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9654,1066.16,-241.172,5260.21,1093.41,-96.9618,5021.46,-169.0669,5140.835,-241.86,-96.9618,5274.35,5021.46,-144.8982,144.8982,"back","straight",83.79,336.68,34,34.1799999999994,3,-252.89,-226.330273224044,"right",-0.934999999999998,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9688,1048.02,-264.988,5360.36,1086.49,-96.3481,4989.67,-180.66805,5175.015,-259.847,-96.3481,5274.35,4989.67,-163.4989,163.4989,"back","straight",83.79,368.47,33,-58.8349999999991,3,-284.68,-258.120273224044,"right",-0.530909090909077,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9721,1069.03,-260.736,5274.35,1079.59,-95.7368,4958.01,-178.2364,5116.18,-259.847,-95.7368,5260.21,4958.01,-164.1102,164.1102,"back","straight",97.9300000000003,400.13,33,-17.1750000000011,3,-302.2,-275.640273224043,"right",-0.379090909090916,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9754,1065.38,-259.847,5256.36,1076.03,-95.4208,4941.65,-177.6339,5099.005,-259.847,-95.4208,5256.36,4941.65,-164.4262,164.4262,"back","straight",101.780000000001,416.490000000001,34,-29.3899999999994,3,-314.71,-288.150273224044,"right",0.301176470588256,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9788,1076.49,-257.99,5218.8,1071.41,-95.0112,4920.43,-176.5006,5069.615,-258.292,-95.0112,5224.9,4920.43,-163.2808,163.2808,"back","straight",133.240000000001,437.71,34,-9.11499999999978,3,-304.469999999999,-277.910273224043,"right",-0.536176470588249,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9822,1059.01,-258.292,5224.9,1066.11,-94.5412,4896.1,-176.4166,5060.5,-258.292,-95.0112,5218.8,4896.1,-163.2808,163.2808,"back","straight",139.34,462.04,32,-29.1999999999998,3,-322.7,-296.140273224043,"right",0.334374999999994,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9854,1066.18,-255.521,5168.85,1065.6,-94.4958,4893.75,-175.0084,5031.3,-258.292,-95.0112,5205.75,4893.75,-163.2808,163.2808,"back","straight",152.39,464.39,34,-14.6449999999995,3,-312,-285.440273224044,"right",-0.861470588235293,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9888,1055.13,-276.015,5205.75,1068.5,-110.531,4827.56,-193.273,5016.655,-276.015,-110.078,5168.85,4827.56,-165.937,165.937,"back","straight",189.29,530.58,33,-49.4350000000013,3,-341.29,-314.730273224044,"right",0.679090909090905,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9921,1079.54,-308.593,5126.66,1064.12,-110.078,4807.78,-209.3355,4967.22,-286.91,-110.531,5126.66,4807.78,-176.379,176.379,"back","straight",231.48,550.360000000001,34,-49.6599999999999,3,-318.88,-292.320273224044,"right",-1.2529411764706,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
9955,1110.14,-306.886,5098.3,1048.42,-125.441,4736.82,-216.1635,4917.56,-286.91,-124.468,5098.3,4736.82,-162.442,162.442,"back","straight",259.84,621.320000000001,34,-26.6649999999991,3,-361.48,-334.920273224044,"right",0.189117647058832,"-",8,"right",-1,8,-1,-1,-1,-1,-1,-1,"-"
9989,1085.46,-286.91,5068.42,1043.23,-124.82,4713.37,-205.865,4890.895,-286.91,-124.468,5068.42,4713.37,-162.442,162.442,"back","straight",289.72,644.77,31,-38.0700000000006,3,-355.05,-328.490273224044,"right",1.59870967741937,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10020,1072,-265.401,5005.57,1040.29,-124.468,4700.08,-194.9345,4852.825,-265.401,-124.468,5005.57,4700.08,-140.933,140.933,"back","straight",352.570000000001,658.06,36,-94.1750000000002,3,-305.49,-278.930273224043,"right",2.38694444444443,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10056,1060.09,-240.67,4868.43,1028.95,-123.112,4648.87,-181.891,4758.65,-240.67,-124.468,4868.43,4648.87,-116.202,116.202,"back","straight",489.71,709.27,33,-47.8149999999996,3,-219.56,-193.000273224044,"right",1.5039393939394,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10089,1044.27,-237.079,4795.8,1027.18,-122.503,4625.87,-179.791,4710.835,-237.079,-123.112,4795.8,4625.87,-113.967,113.967,"back","straight",562.34,732.27,34,-75.5700000000006,3,-169.93,-143.370273224044,"right",1.89647058823531,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10123,1057.78,-231.749,4687.99,1033.99,-124.643,4582.54,-178.196,4635.265,-237.079,-122.503,4687.99,4582.54,-114.576,114.576,"back","straight",670.150000000001,775.6,34,-41.0699999999997,3,-105.45,-78.8902732240435,"right",1.10529411764706,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10157,1060.88,-228.79,4628.13,1028.97,-120.766,4560.26,-174.778,4594.195,-237.079,-122.503,4628.13,4560.26,-114.576,114.576,"back","straight",730.01,797.88,33,-37.0999999999995,3,-67.8699999999999,-41.3102732240436,"right",1.79636363636363,"-",8,"right",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10190,1078.3,-241.85,4561.39,1027.28,-120.568,4552.8,-181.209,4557.095,-236.475,-124.643,4561.39,4552.8,-111.832,111.832,"back","straight",796.75,805.34,32,-41.8450000000003,3,-8.59000000000015,17.9697267759562,"left",1.3071875,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10222,1082.82,-238.522,4498.63,1038.81,-139.517,4531.87,-189.0195,4515.25,-236.475,-137.939,4498.63,4531.87,-98.536,98.536,"back","straight",859.51,826.27,34,-25.1300000000001,3,33.2399999999998,59.7997267759561,"left",0.793529411764693,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10256,1070.33,-236.475,4460.01,1036.14,-139.159,4520.23,-187.817,4490.12,-238.522,-139.159,4460.01,4520.23,-99.363,99.363,"back","straight",898.13,837.910000000001,33,-65.0950000000003,3,60.2199999999993,86.7797267759557,"left",1.54393939393942,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10289,1067.39,-231.673,4369.44,1059.2,-137.939,4480.61,-184.806,4425.025,-236.475,-139.517,4369.44,4480.61,-96.958,96.958,"back","straight",988.700000000001,877.530000000001,34,-27.8500000000004,3,111.17,137.729726775956,"left",-0.315294117647066,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10323,1061.9,-246.07,4346.95,1070.49,-152.867,4447.4,-199.4685,4397.175,-231.673,-151.377,4346.95,4447.4,-80.296,80.296,"back","straight",1011.19,910.740000000001,34,-46.5149999999994,3,100.45,127.009726775956,"left",1.71323529411765,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10357,1043.42,-226.47,4271.31,1066.3,-152.269,4430.01,-189.3695,4350.66,-226.47,-151.377,4271.31,4430.01,-75.093,75.093,"back","straight",1086.83,928.13,33,-47.415,3,158.7,185.259726775956,"left",1.30212121212122,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10390,1026.59,-222.816,4202.41,1060.06,-151.377,4404.08,-187.0965,4303.245,-222.816,-152.269,4202.41,4404.08,-70.547,70.547,"back","straight",1155.73,954.06,34,-39.0349999999999,3,201.67,228.229726775956,"left",0.0432352941176278,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10424,1031.81,-220.708,4162.64,1047.71,-150.061,4365.78,-185.3845,4264.21,-220.708,-152.269,4162.64,4365.78,-68.439,68.439,"back","straight",1195.5,992.360000000001,33,-70.2550000000001,3,203.139999999999,229.699726775956,"left",-0.717575757575766,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10457,1016.63,-202.753,4101.43,1031.75,-162.708,4286.48,-182.7305,4193.955,-203.03,-151.377,4107.02,4286.48,-51.653,51.653,"back","straight",1251.12,1071.66,33,-23.875,3,179.459999999999,206.019726775955,"left",0.169393939393944,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10490,1018.02,-203.03,4107.02,1049.28,-160.684,4233.14,-181.857,4170.08,-203.03,-150.061,4101.43,4286.48,-52.969,52.969,"back","straight",1256.71,1071.66,35,-5.73499999999967,3,185.049999999999,211.609726775956,"left",0.750857142857149,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10525,1007.15,-200.863,4063.19,1057.3,-146.614,4265.5,-173.7385,4164.345,-202.753,-147.511,4075.15,4286.48,-55.242,55.242,"back","straight",1282.99,1071.66,33,19.0199999999995,3,211.329999999999,237.889726775956,"left",0.499393939393954,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10558,1010.12,-216.069,4075.15,1048.37,-147.511,4291.58,-181.79,4183.365,-203.03,-147.491,4063.19,4291,-55.539,55.539,"back","straight",1294.95,1067.14,33,-12.9399999999996,3,227.81,254.369726775956,"left",0.421818181818185,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10591,1018.37,-200.203,4049.85,1048.23,-147.491,4291,-173.847,4170.425,-213.669,-146.614,4049.85,4291.58,-67.055,67.055,"back","straight",1308.29,1066.56,33,-2.34999999999945,3,241.73,268.289726775956,"left",0.55727272727271,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10624,1027.8,-213.669,4029.88,1051.96,-132.572,4306.27,-173.1205,4168.075,-213.669,-132.572,4034.57,4294.69,-81.097,81.097,"back","straight",1323.57,1063.45,33,-3.44500000000062,3,260.119999999999,286.679726775956,"left",0.142121212121214,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10657,1014.53,-213.918,4034.57,1049.13,-132.215,4294.69,-173.0665,4164.63,-200.203,-132.419,4029.88,4294.69,-67.784,67.784,"back","straight",1328.26,1063.45,34,-3.57999999999993,3,264.809999999999,291.369726775956,"left",0.26705882352941,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10691,1025.48,-198.767,4020.8,1050.75,-132.419,4301.3,-165.593,4161.05,-198.767,-132.215,4020.8,4294.69,-66.552,66.552,"back","straight",1337.34,1063.45,34,-10.2399999999998,3,273.889999999999,300.449726775956,"left",-0.367352941176451,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10725,1028.19,-198.733,4020.11,1045.91,-131.81,4281.51,-165.2715,4150.81,-198.733,-131.81,4020.11,4281.51,-66.923,66.923,"back","straight",1338.03,1076.63,33,-25.4750000000004,3,261.4,287.959726775956,"left",0.196060606060614,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10758,1035.06,-197.293,3990.99,1055.86,-131.138,4259.68,-164.2155,4125.335,-197.334,-131.138,3991.81,4259.68,-66.196,66.196,"back","straight",1366.33,1098.46,33,-3.52499999999964,3,267.87,294.429726775957,"left",0.0248484848484898,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10791,1049.59,-197.334,3991.81,1053.91,-130.895,4251.81,-164.1145,4121.81,-197.293,-130.895,3990.99,4259.68,-66.398,66.398,"back","straight",1367.15,1098.46,34,-11.4450000000006,3,268.690000000001,295.249726775957,"left",0.284117647058819,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10825,1046.83,-196.816,3981.33,1050.83,-130.513,4239.4,-163.6645,4110.365,-196.816,-130.513,3981.33,4259.68,-66.303,66.303,"back","straight",1376.81,1098.46,33,37.3299999999999,3,278.35,304.909726775957,"left",2.18727272727272,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10858,1052.41,-195.203,3948.69,980.779,-83.9327,4346.7,-139.56785,4147.695,-195.203,-83.9327,3948.69,4299.22,-111.2703,111.2703,"back","straight",1409.45,1058.92,35,-2.95499999999993,3,350.53,377.089726775957,"left",0.118857142857139,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10893,1051.3,-180.85,3944.53,980.383,-68.3164,4344.95,-124.5832,4144.74,-193.512,-83.0157,3944.53,4299.22,-110.4963,110.4963,"back","straight",1413.61,1058.92,32,-41.2699999999995,3,354.69,381.249726775956,"left",0.938750000000013,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10925,1055.51,-179.163,3907.72,970.063,-83.0157,4299.22,-131.08935,4103.47,-193.023,-68.3164,3914.49,4299.22,-124.7066,124.7066,"back","straight",1443.65,1058.92,34,-20.5950000000003,3,384.73,411.289726775957,"left",-1.2114705882353,"-",9,"left",9,-1,-1,-1,-1,-1,-1,-1,"-"
10959,1043.3,-193.512,3914.49,1004.98,-66.8432,4251.26,-130.1776,4082.875,-192.578,-66.8432,3907.72,4251.26,-125.7348,125.7348,"back","straight",1450.42,1106.88,33,-39.6899999999996,3,343.54,370.099726775957,"left",-2.01121212121212,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
10992,1040.66,-193.023,3904.6,1021.55,-65.7506,4181.77,-129.3868,4043.185,-192.578,-65.7506,3904.6,4181.77,-126.8274,126.8274,"back","straight",1453.54,1176.37,33,-34.1000000000004,3,277.170000000001,303.729726775957,"left",-1.52121212121214,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
11025,1038.26,-192.578,3895.6,1021.87,-64.8199,4122.57,-128.69895,4009.085,-192.578,-64.8199,3895.6,4122.57,-127.7581,127.7581,"back","straight",1462.54,1235.57,34,-45.6500000000001,3,226.97,253.529726775956,"left",-1.37823529411765,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
11059,1032.34,-191.48,3873.38,1019.29,-63.7337,4053.49,-127.60685,3963.435,-191.48,-63.7337,3873.38,4053.49,-127.7463,127.7463,"back","straight",1484.76,1304.65,33,-96.4499999999998,3,180.11,206.669726775956,"left",-3.40848484848484,"-",9,"left",-1,-1,-1,-1,-1,-1,-1,-1,"-"
